col1,0,1,2,3,4,5,6,7,8,9
000000000139.jpg,-0.7322211737013467,2.897376365360656,1.9567007431855994,0.2817201711817896,-0.6932958612670044,-0.9420004980607173,-3.9213771730012383,-1.5684823010597213,1.009263185094729,-1.3033997919442581
000000000285.jpg,1.3006059730323987,-7.036010623167574,-2.475344739364433,-3.128484374264472,0.30987149575814654,-0.5513336009485541,-0.9712913760848225,1.2859134660437637,2.2617328127548255,1.253738847074964
000000000632.jpg,-0.2017159028066582,2.179480935981284,2.3988243823112256,-1.97081610956953,-0.23478997229439288,0.18006116375359477,-1.3784745233882243,0.19711590474105006,4.039601095642313,-0.15429954109437619
000000000724.jpg,-7.174678904848556,2.070641422088018,-0.4410501528121434,-0.4330427431549947,2.3327624295347835,0.21187679391277542,0.43593499214316955,2.015329154686156,-2.678709539253759,3.571167263299075
000000000776.jpg,2.735726505685093,-5.377377825238575,-2.3026888874306293,-3.6370454238001537,-2.1378321006459116,-0.22038863115984014,1.7048485710441175,2.4521758540299388,-1.2744321457733874,-0.2615309871571579
000000000785.jpg,-2.197215828839057,-3.15320951009021,-2.538373294462486,6.6552170750038915,-1.6033857114350432,-1.4490200490298801,4.6196299237406455,-1.446903763302193,-0.7048370971424617,-1.7457610294197434
000000000802.jpg,2.779160810777805,-2.1670235511369693,6.010735190682539,2.268395377117095,-3.403134999872992,-3.940698267969787,-0.7723840242020648,1.8146840025947903,1.5504689102938443,-1.7822931475685293
000000000872.jpg,-4.450913006556863,0.32016992518325516,-6.298157000590737,2.2932265808263046,0.8327162432635046,-3.992277786137242,-1.4497773013213775,-1.2767936341278614,1.934356806878868,1.6516518323370597
000000000885.jpg,-0.7776712974642161,-3.014098211411991,-1.3309508477569887,5.195618169902232,1.4114341939770692,-5.143009273184291,-1.5829925723879592,-2.6256154087686485,0.10248739215912564,-1.6879336695792944
000000001000.jpg,-2.015250004585244,6.130207073019136,-4.666148951124567,-0.30230223556426034,-1.000999206499331,-1.9883165683085664,-0.4780691911752858,-0.35028871337894885,-0.720856313145244,-2.0635191078382755
000000001268.jpg,-2.9517175488470864,-2.4608620808246733,-0.1620258315000965,-1.4374868103253,-2.7052945800435,-0.3919143702577972,4.0261401218106565,-2.5133245596614477,-0.26927904534355473,-0.46833606182631615
000000001296.jpg,4.911450974206482,2.013599995502598,-4.367335190324376,3.279476993894587,1.4115799618945006,0.23159581716910999,-0.27381339568285307,-2.2291181973881793,1.5024965545772455,-0.9073380302446923
000000001353.jpg,-0.5468734195866318,3.7236768330883265,-3.411266306434076,1.313620047711193,-4.710672728847768,-0.04373493294923003,-0.8171610209265677,-2.526892094321436,-1.9012473460872177,0.534858373590525
000000001425.jpg,5.286229037039558,-4.787917014047126,0.7084631076948491,-1.5812876983714246,0.7616581247945378,4.351506885914325,-0.008615691248559543,-2.005030183392977,-0.7271071413433504,1.1903466030878995
000000001490.jpg,-2.4475966847345267,-6.577649818185101,3.439266786357375,0.4543388618802777,-1.7605969245178152,0.7322155839097909,1.0346696589471738,-1.9301791998770619,0.747883541955912,-2.4781463481193313
000000001503.jpg,3.9985178601530835,1.074415428812835,5.206438549832891,-1.6879062115584,-1.9753071873943067,-0.43947977198310817,-0.751652842232562,-0.10972909778025297,2.2289698342777373,1.7639381002085908
000000001532.jpg,-5.208071892251525,2.8326582127317455,1.1224356150631458,0.24672238442029765,1.2962732175535423,1.4276444038792055,-0.4521017186250609,-3.0583542283634495,-2.9284488141853817,0.17245761799205234
000000001584.jpg,-7.46283137595082,3.5662158651177975,1.7621374444751858,-2.3885925948645634,3.3946112326012616,1.7929440933299101,-1.7142704948918333,-2.2469499449957917,-5.034485800026242,2.058189972829164
000000001675.jpg,0.5324403146486059,-0.17939593425386863,1.682100906493774,-0.7144284174624003,-3.0429310431210936,0.9976988155867716,1.627707985585943,-1.0756909644854167,1.462536513288243,1.2271002266257796
000000001761.jpg,-3.2139322111041357,-3.0079300684273047,4.946150182520737,0.9777738192444642,1.0262100875995457,0.8462914750722106,0.9495620817234915,-0.6765377624431985,-2.393542530685043,0.47774185498998306
000000001818.jpg,1.4291781434467332,-3.5757564960859742,-2.6966708386236253,-4.234502823909645,1.1971373096139555,0.4244519263248529,5.656031524160832,2.09862570668482,1.7225677082862627,-0.02401521625045644
000000001993.jpg,1.8893462074819618,0.7021968411562134,3.789836651566049,0.5001331287252624,-2.757076079584417,-0.03898647414830178,-0.9655169562168808,0.9000644148278851,2.8245133140853294,0.3030832186657945
000000002006.jpg,-5.038326435070711,2.620185684052851,2.1944908471054645,-1.907549148079109,3.364497644631821,-0.2649101459402384,1.285572720091706,-2.066279156678583,-1.2306298718669446,1.6640671708278625
000000002149.jpg,4.91586711474536,-5.1583483728142205,0.696482042232811,-0.1457974916367263,-0.03151186794687896,1.4229230284973164,-2.3470672128518766,0.4110255036560305,-3.0736233897767997,1.2184039180570032
000000002153.jpg,-1.0065652024296265,-2.018299568074023,-1.9499745595059612,2.226386009319742,1.2863476222032293,-3.783312147697381,0.7591467947679215,-2.497288016199242,1.1816043545094221,1.929238264355346
000000002157.jpg,4.893895684280745,0.20409509032181328,-2.5468815492056924,-4.056180938013966,3.095602472969391,-0.8660727615047891,0.41813232097798125,-1.635226973041617,0.5953237596857732,-0.036949063843488575
000000002261.jpg,-1.9648830233813794,-4.428098203191816,-1.8988300924188217,-1.7064633595045269,-1.8254711892860591,-1.7699994408902717,-2.412794977060927,-3.0262654156853457,-0.6743114263403589,-3.8235406256222397
000000002299.jpg,-0.9663867004779775,3.3701147074731073,-4.159196657548881,0.35144795674362117,0.5952021581443944,2.727983304731934,1.6039590247812792,1.483017559564535,0.5053251593760621,-4.470939539780097
000000002431.jpg,3.596376524061034,-2.135264233854148,1.489853565297109,-1.056351510372572,0.1606771616106749,-0.5866965799343254,2.608399340933085,-0.9628052992040387,0.19612579094163307,0.8860732363833763
000000002473.jpg,-0.8269476035572019,-6.009268289637562,-0.7266473346372176,2.705439157206075,1.4370668444270314,2.6269509574084062,-1.9418510854220705,0.8558044567864947,-2.0845744381019022,1.1004940966353676
000000002532.jpg,-3.814363391105693,-5.769133550080973,0.6248905631948449,-0.08568067743189584,-1.7304597938700184,3.935965751353835,1.1691112692546228,0.3073730574021836,-0.4516083932925038,-0.9661467053984998
000000002587.jpg,1.8896028493558488,-1.4571206106415144,0.19910941826748937,-3.0732685784388796,-0.6812069477349083,-3.477892376597695,2.6464047524738565,-0.09835988013853594,-2.845736504238814,-0.39740587301234875
000000002592.jpg,4.729948105538929,-1.1828101697683455,3.4633671552384646,2.562872006253192,3.258755632255933,1.8969360205728782,2.305570347849529,-0.45617691269224625,1.0846937954333276,2.689825392404357
000000002685.jpg,2.8306046495013604,2.2346144575999407,-1.233264731212787,-1.9381595976129524,-0.5195196106692797,-1.425413059315805,0.7529930212917074,-0.6447995928055383,-0.012792090655937616,-2.773590250152143
000000002923.jpg,-6.594045907012179,-2.1811908447407884,3.3901207595693252,0.9348210905342009,0.5181717679602237,-1.0039337398055999,-1.1135727588550588,-1.7031481391521763,0.011248140869227,1.0219784949376596
000000003156.jpg,3.796004616568534,1.2325151466336857,-0.6568094125108535,2.869264321136713,-1.6515722071212857,2.3147908941577526,2.670882069927802,-0.6841113642505665,0.09595574408459534,2.030775774369817
000000003255.jpg,-0.10008509149124975,-6.919520503944161,1.1612661173630463,-1.7267926668953515,0.07455658215459901,2.72054240137071,2.6779361982166074,-0.7404606842685321,1.054652037759777,-3.600589484296372
000000003501.jpg,6.966101716184446,-3.9744012193203018,1.6030351641374927,-3.4853530266672035,5.764689093979921,1.779270962152574,-2.123046866804863,-0.5109540608967365,-2.3467375365520207,1.451601606645081
000000003553.jpg,-0.8668390805515931,-1.2449911452263238,-0.18483898363678974,-1.41841802571828,0.5654757035499375,0.4406853363224317,3.296979540390245,-2.0275507448801586,2.1324573723389157,2.1421724940995444
000000003661.jpg,5.608120705149147,-2.1778658581955455,3.5180873477868904,-0.11388068180708129,-1.8947703552643478,-1.331993489279574,1.194622934579675,-0.4892815606371531,-1.2382098736376899,2.0796722437772415
000000003845.jpg,5.110452038206097,-2.9022568660612595,-2.3850052638138446,-5.626454834555272,2.4680749342796378,0.15913488660904737,1.0614338350871473,-0.22883357101844465,-0.1392671552496345,-0.6981401140497842
000000003934.jpg,-0.4719931049620918,8.047099425752101,-3.6009548449442015,-1.3194759905124398,-3.060622565298941,1.6612097125543608,-2.212853047209183,-1.5809142771464018,2.330793483012642,-1.0827023361910777
000000004134.jpg,3.6617397086699466,3.2624069689672077,-2.126062409262482,1.9467491081131887,-2.878593160194571,0.875795226390969,-0.807804476356366,1.015675722153617,-0.5064288903106483,-2.3161833279258257
000000004395.jpg,5.894395221838441,-2.95568392382698,0.1855270239043561,2.985640029229301,-1.8070340229119974,4.55053565455624,1.0043989181776225,0.6002568359903614,-1.7760920043013422,3.790929097182853
