col1,0,1,2,3,4,5,6,7,8,9
000000000139.jpg,-19.003877389539745,9.018220197135031,-2.142275577926998,1.1309709766243314,4.3009767419257,-3.5871719498252412,19.700561841208152,-4.153666142278175,-7.754595227685075,-3.589566447604307
000000000285.jpg,27.879932991684335,-25.578968488582777,1.370053721792448,7.510295770374616,6.309826747244665,4.1860294499679975,-0.3400990692400317,3.3697653335611886,-0.24207531970963894,-2.6313997084368164
000000000632.jpg,-13.808580646346368,3.816876392193113,10.31803579987701,7.2969946317623835,12.03933463021433,-3.0265986282909516,3.3739398306593054,-5.991578339411092,-7.036877433707346,-12.70817871967889
000000000724.jpg,34.04417700379937,23.348118481387285,-4.158178865144608,14.677601659904592,-2.582900922176276,3.086834920957414,1.0188050148829555,8.168541672130855,-2.73623325461299,6.268589721836814
000000000776.jpg,22.26819687540658,-22.5768858859338,5.545891456891602,2.139415930625084,-3.136252049559531,7.239677372357153,-13.259968095958351,1.1454482990797925,-3.302901870479145,3.250538469251102
000000000785.jpg,19.146213018840427,-5.737582578864436,-7.818830444994363,-23.284265243458222,-3.8861746804793005,-9.825177755466628,-11.256134233615033,-1.954964738314672,2.20854240853726,-1.2962389810144122
000000000802.jpg,-17.995417266886157,-7.055002656088978,14.091136648528028,-12.465748349718474,15.36891369305656,-4.844235375835367,-2.006423780243417,6.561866379935364,0.6096998441758591,1.6699114064209273
000000000872.jpg,27.81969113958799,5.020796882220018,-23.76072572203345,0.5569237533647564,7.562609023005658,-7.741590815469727,4.092597193909809,2.3531243803093598,-3.495307300931418,-3.218349327155341
000000000885.jpg,-1.0591136558788994,-5.719924305400168,-22.742933796608668,-18.510905858809767,4.500751556471455,-11.642790941036573,9.209972658879412,8.071316257017958,1.1268217163018404,-2.3575492485694753
000000001000.jpg,-3.8456400811688067,10.029172555102408,-19.70382525102521,-5.053588817897613,-0.06740071775307747,1.1493281232072716,-1.9932528071411353,-6.848337849136199,-13.137474546787042,1.2953929718848571
000000001268.jpg,21.750803815523387,-1.43993735643766,0.8279878461591742,-15.371135382682962,-3.5810373910539646,7.449689259269513,-3.920854730020606,-1.8167507808915873,0.3533194029653606,-4.65965970461352
